0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
2.000000000000000000e+00
4.000000000000000000e+00
4.000000000000000000e+00
7.000000000000000000e+00
7.000000000000000000e+00
7.000000000000000000e+00
5.000000000000000000e+00
6.000000000000000000e+00
8.000000000000000000e+00
8.000000000000000000e+00
1.000000000000000000e+01
9.000000000000000000e+00
8.000000000000000000e+00
8.000000000000000000e+00
8.000000000000000000e+00
8.000000000000000000e+00
9.000000000000000000e+00
1.000000000000000000e+01
1.400000000000000000e+01
1.700000000000000000e+01
1.600000000000000000e+01
1.500000000000000000e+01
1.400000000000000000e+01
1.600000000000000000e+01
1.600000000000000000e+01
1.600000000000000000e+01
1.700000000000000000e+01
1.700000000000000000e+01
1.900000000000000000e+01
1.800000000000000000e+01
2.300000000000000000e+01
2.200000000000000000e+01
2.200000000000000000e+01
2.300000000000000000e+01
2.700000000000000000e+01
2.900000000000000000e+01
3.000000000000000000e+01
3.200000000000000000e+01
3.800000000000000000e+01
3.800000000000000000e+01
4.200000000000000000e+01
4.300000000000000000e+01
4.800000000000000000e+01
4.800000000000000000e+01
5.000000000000000000e+01
5.100000000000000000e+01
5.600000000000000000e+01
5.600000000000000000e+01
6.100000000000000000e+01
6.700000000000000000e+01
6.800000000000000000e+01
7.100000000000000000e+01
7.800000000000000000e+01
6.700000000000000000e+01
6.900000000000000000e+01
7.300000000000000000e+01
7.100000000000000000e+01
8.000000000000000000e+01
8.800000000000000000e+01
9.000000000000000000e+01
9.800000000000000000e+01
1.100000000000000000e+02
1.200000000000000000e+02
1.190000000000000000e+02
1.200000000000000000e+02
1.290000000000000000e+02
1.330000000000000000e+02
1.420000000000000000e+02
1.510000000000000000e+02
1.610000000000000000e+02
1.690000000000000000e+02
1.740000000000000000e+02
1.830000000000000000e+02
1.840000000000000000e+02
1.920000000000000000e+02
2.080000000000000000e+02
2.180000000000000000e+02
2.330000000000000000e+02
2.540000000000000000e+02
2.610000000000000000e+02
2.620000000000000000e+02
2.660000000000000000e+02
2.810000000000000000e+02
3.140000000000000000e+02
3.280000000000000000e+02
3.390000000000000000e+02
3.580000000000000000e+02
3.780000000000000000e+02
3.860000000000000000e+02
3.950000000000000000e+02
4.190000000000000000e+02
4.390000000000000000e+02
4.620000000000000000e+02
4.930000000000000000e+02
5.090000000000000000e+02
5.200000000000000000e+02
5.450000000000000000e+02
5.630000000000000000e+02
5.970000000000000000e+02
